Data,Ar pritariate parengtam Vokiečių gatvės rekonstrukcijos projektui?,"Ar manot, kad tikslinga joje įrengti  Lietuvos garsių meno ir kultūros veikėjų įamžinimo vietą?"
7/24/15 18:04,"Jei ne, kodėl? Jūsų pasiūlymai. Norėtųsi detalesnės vizualizacijos ""paprastam žmogui"", ne architektui, jeigu norime iš tiesų diskutuoti. Kiek ir kokie medžiai būtų iškirsti, kaip kistų danga, suoliukai, kokių objektų netektume? Tai yra mėgstama pasivaikščiojimų erdvė, ją sunku pagražinti, o pabjaurinti - lengva. Nupaišykite aiškiau, prašom :)","Jei ne, kur siūlytumėte įrengti? Visiškai netikslinga, nes Senamiestis apskritai yra miesto erogeninė zona, kur bet koks ""pirsingas"" būtų labai skausmingas. Net naujo teatro statybos šioje vietoje būtų labai jautrus reikalas, jau nekalbant apie ""garsenybių alėją"". Aš siūlyčiau savivaldybei, jeigu ji turi atliekamų lėšų, skirti jas kokio nors atokesnio miesto rajono sutvarkymui, duobėtų kelių taisymui ar pan. Dar viena graži vaikų aikštelė, dar viena sutvarkyta gatvė - už tokius nefasadinius, bet gyvybiškai svarbius projektus miestas bus labai dėkingas, nors ta padėka bus kur kas tylesnė už diskusijas dėl ""žvaigždžių alėjos""."
7/24/15 18:04,Taip,Ne
7/24/15 18:03,Ne,Ne
7/24/15 18:01,Ne,"Jei ne, kur siūlytumėte įrengti? Kitapus upės, naujai formuojamame dangoraižių regione."
7/24/15 17:59,Ne,Ne
7/24/15 17:57,"Jei ne, kodėl? Jūsų pasiūlymai. NE! „garsių meno ir kultūros veikėjų“ Lietuvoje tiek nedaug, kad nebus ką ir įamžinti subjaurojant, pažeidžiant dabartinę autentiką Vokiečių g. Kas tuos garsiuosius kompetetingai atrinks? Ar nebus tie atrinktieji ir juos atrinkusieji vien pajuokos ir pašaipų dėl  nekompetencijų objektas (kaip kanalizacijos arka panery?). Ar ir čia bus erdvės pažintims, blatui, giminystei, kitiems „sumetimams“? Tikrai garsius meno, kultūros IR KITŲ SRIČIŲ!!! veikėjus galima įamžinti ir nedarkant paveldo, nemėgdžiojant (štai čia ir galėtų pasireikšti „garsūs ar to siekiantys veikėjai“) pasaulinės kičinės patirties, bet originaliai... Menas ir kultūra niekada nenaikina ankstesniojo, tikrojo, meno ir kultūros,- iš vaisių ir pažinsime, kas yra menas ir kultūra!!!","Jei ne, kur siūlytumėte įrengti? ne senamiestyje, ne (ir taip) kultūriškai prisotintoje erdvėje... Gal tiktų Europos parkas, jei tie mūsų veikėjai yra (temptų bent iki) europinio lygio? Ir atranka nebūtu sudėtinga, ir nekorumpuota ar kitaip negatyviai nudažyta..."
7/24/15 17:56,Taip,Ne
7/24/15 17:55,Ne,Ne
7/24/15 17:55,"Jei ne, kodėl? Jūsų pasiūlymai. Reikia atstatyti senuosius pastatus","Jei ne, kur siūlytumėte įrengti? Konstitucijos prospekte, ten labiau tinkamesnė vieta. Taip pat tai įneštų į prospektą gyvybės, galėtų tapti turistų ir vietinių traukos vieta, nes dabar Konstitucijos prospektas kartais atrodo tuščias kaip po zombių apokalipsės, o juk tai turėtų būti naujoji centrinė gatvė"
7/24/15 17:51,Taip,Taip
7/24/15 17:51,Taip,Taip
7/24/15 17:50,Taip,Ne
7/24/15 17:50,Taip,"Jei ne, kur siūlytumėte įrengti? Niekur."
7/24/15 17:47,"Jei ne, kodėl? Jūsų pasiūlymai. siūloma miestui plika sintetinė gatvė

dendrofobo svajonė.

Tikrai prieš

Autoriui reikia psichoterapeuto pagalbos.","Jei ne, kur siūlytumėte įrengti? Karveliškese ar pan."
7/24/15 17:47,Taip,"Jei ne, kur siūlytumėte įrengti? vokieciu g. turi buti miestui. o nusipelnusius asmenis geriau pamindti visame mieste ir nebutinai koncentruotai. kai gerbtini meno ir kulturos asmenys bus pazymeti visame mieste, galetu susidaryti idomus ir nauji ekskursiju marsrutai. na ir visokiu kitu ideju galima prigalvoti."
7/24/15 17:47,Taip,"Jei ne, kur siūlytumėte įrengti? Palangoje."
7/24/15 17:46,Taip,Ne
7/24/15 17:44,Taip,Taip
7/24/15 17:44,"Jei ne, kodėl? Jūsų pasiūlymai. viskas super išskyrus ""žvaigždių alėją""","Jei ne, kur siūlytumėte įrengti? niekur. labai prašau, nedarykite šito kičo."
7/24/15 17:43,"Jei ne, kodėl? Jūsų pasiūlymai. Truksta akcento (pvz. interaktyvaus kiosko) priminti/sviesti gyventojus bei turistus apie zydiska gatves istorija. Infrastrukturiniai sprendimai atrodo laikini bei ne ekonomiski -- t.y. jie bus keiciami atejus kitai miesto valdziai, vel isleidziant mokesciu moketoju pinigus.","Jei ne, kur siūlytumėte įrengti? Ant Baltojo tilto grindinio. Vieta bei aplinka geriau atitinka pop veikeju stilistika."
7/24/15 17:41,Ne,Ne
7/24/15 17:41,Ne,Ne
7/24/15 17:40,Taip,"Jei ne, kur siūlytumėte įrengti? Gedimino pr. Bet su salyga, kad tai nebus visokio vienadienio slamsto iamzinimas, turiu mintyj, visokias pupytes, radistus ir panasius"
7/24/15 17:40,Taip,"Jei ne, kur siūlytumėte įrengti? Europos aikštėje"
7/24/15 17:39,"Jei ne, kodėl? Jūsų pasiūlymai. vokiečių gatvė ir taip apkrauta.","Jei ne, kur siūlytumėte įrengti? nesiūlau apskritai. aš už individualias įamžinimo vietas, o ne kolktyvinio pobūdžio erdvę."
7/24/15 17:39,Taip,Taip
7/24/15 17:37,Taip,Taip
7/24/15 17:36,Taip,Ne
7/24/15 17:36,Taip,Ne
7/24/15 17:35,Taip,Ne
7/24/15 17:34,Taip,Ne
7/24/15 17:31,Taip,Ne
7/24/15 17:30,Taip,Ne
7/24/15 17:30,Ne,Taip
7/24/15 17:27,"Jei ne, kodėl? Jūsų pasiūlymai. nes jis pavirsutiniskas, netikslingas ir nereikalingas. mieste yr adaugiau problemu, kurias reikia spresti","Jei ne, kur siūlytumėte įrengti? nes netinkama vieta senamiestyje. bet kur kitur, jei is viso ji tikslinga vykdyti ta projekta"
7/24/15 17:27,Taip,Ne
7/24/15 17:27,Taip,Taip
7/24/15 17:26,Taip,Ne
7/24/15 17:26,Ne,Ne
7/24/15 17:25,Taip,Taip
7/24/15 17:24,Taip,Ne
7/24/15 17:21,Taip,Ne
7/24/15 17:20,"Jei ne, kodėl? Jūsų pasiūlymai. Ne, nes kol kas apie tai per mažai informacijos!",Ne
7/24/15 17:20,Taip,Ne
7/24/15 17:20,Taip,Ne
7/24/15 17:19,Taip,Ne
7/24/15 17:19,Taip,Ne
7/24/15 17:18,Taip,Ne
7/24/15 17:17,Taip,Taip
7/24/15 17:17,Taip,Taip
7/24/15 17:16,Taip,Taip
7/24/15 17:16,Taip,Taip
7/24/15 17:16,Ne,Ne
7/24/15 17:16,"Jei ne, kodėl? Jūsų pasiūlymai.","Jei ne, kur siūlytumėte įrengti?"
7/24/15 17:16,Ne,Ne
7/24/15 17:14,"Jei ne, kodėl? Jūsų pasiūlymai. nes labai pavirsutiniskai parengtas projektas (kazkodel vadinamas rekonstrukcija, nors tai nera rekonstrukcija), jis neatnesa jokios naudos, nei pagerina vaizda, nei patoguma.nemanau, kad tikslinga sioje gatveje kazka keisti, yra senamiestyje problematiskesniu vietu. visas senamiestis - su griuvanciais balkonais, apleistais kiemais, tos pacios vokieciu gatves kiemai baisus, kiauri grindiniai. manau, rikia tikslingai naudoti lesas, o ne svaistytis pavirsutiniskais projektais",
7/24/15 17:14,Taip,Ne
7/24/15 17:14,"Jei ne, kodėl? Jūsų pasiūlymai. Senamiestis ir šiaip visas miestas pilnas lygiai tokių pat problemų, kurios įvardintos projekto pasiūlyme kaip spręstinos. Dviračių takai, suoleliai, apšvietimas, medžiai, želdynai, etc. Tos problemos yra visur ir jas reiktų spręsti kompleksiškai, o ne tik vienoje gatvėje, kuri tikrai ne pačio blogiausio stovio. Rekonstruota / remontuota jau kelis kartus.","Jei ne, kur siūlytumėte įrengti? Jos nereikia apskritai. Skirkime tas lėšas miesto sutvarkymui – dviračių takų sistemai, medžiams, želdynams, etc. Nuošalesnės gatvės atrodo, kaip vaiduokliai. Laikas jomis susirūpinti."
7/24/15 17:14,Taip,Ne
7/24/15 17:14,"Jei ne, kodėl? Jūsų pasiūlymai. Kodėl manoma, kad pasodinant naujus medžius, bet neatliekant jų tinkamos priežiūros (kas nutiko ir dabartiniams medžiams, jie tiesiog buvo apleisti, ir ši situacija pataisoma), jie bus puikios būklės? Vilniuje nemažai vietos, kur euro-medeliai išsigimė.","Jei ne, kur siūlytumėte įrengti? Įvairesnes poilsio zonas."
7/24/15 17:13,Ne,Ne
7/24/15 17:12,Taip,Ne
7/24/15 17:12,Taip,Ne
7/24/15 17:11,Taip,Ne
7/24/15 17:11,Taip,Ne
7/24/15 17:11,Taip,Ne
7/24/15 17:09,Ne,Ne
7/24/15 17:08,Ne,Ne
7/24/15 17:07,"Jei ne, kodėl? Jūsų pasiūlymai. Tradiciniai plastmasiniai pasiūlymai.",Ne
7/24/15 17:07,Taip,"Jei ne, kur siūlytumėte įrengti? Manau tvarkant Neries krantine butu galima numatyti tam vieta."
7/24/15 17:07,Ne,Ne
7/24/15 17:05,Taip,Taip
7/24/15 17:03,Taip,Ne
7/24/15 17:03,"Jei ne, kodėl? Jūsų pasiūlymai. Nesutinku su nuostata želdinių atžvilgių: ""dengdami istorinį gatvės užstatymą"", jie suteikia natūralų kondicionavimą šiai erdvei, paverčia gatve malonia pėstiesiems, prisideda prie gatvės rekreacinio potencialo. Esama nemažai urbanistikos ir miesto antropologijos studijų, pagrindžiančių tiesioginę koreliaciją tarp erdvių patrauklumo (aktyvesnio naudojimo, kuris prisideda ir prie vietos ekonomikos) ir želdinių išsaugojimo.","Jei ne, kur siūlytumėte įrengti? Viešosios erdvės nebūtinai turi būti skirtos eksponavimui vėliavų, paminklų ir meno kūrinių. Tai vietos, skirtos miestiečių VEIKLOMS. Įrengti daugiau žalių zonų, pasirūpinti fontanų, vaikų aikštelėmis."
7/24/15 17:03,Ne,Ne
7/24/15 17:02,Ne,Ne
7/24/15 17:01,Taip,Ne
7/24/15 17:01,Taip,Ne
7/24/15 17:01,Taip,Ne
7/24/15 17:01,Taip,Ne
7/24/15 17:01,Taip,Ne
7/24/15 17:01,Taip,Ne
7/24/15 17:01,Taip,Ne
7/24/15 17:01,Taip,Ne
7/24/15 17:01,Taip,Ne
7/24/15 17:01,Taip,Ne
7/24/15 17:01,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 17:00,Taip,Ne
7/24/15 16:59,Taip,"Jei ne, kur siūlytumėte įrengti? Akropolyje"
7/24/15 16:59,Taip,Ne
7/24/15 16:59,Taip,Ne
7/24/15 16:59,Taip,Ne
7/24/15 16:57,Taip,Ne
7/24/15 16:56,Taip,Ne
7/24/15 16:56,Ne,Ne
7/24/15 16:55,"Jei ne, kodėl? Jūsų pasiūlymai. Rekonstruoti reikia, bet žvaigždžių alėjai ten tikrai ne vieta, tuo labiau, kad tos tikrosios žvaigždės, kurios šlovina Lietuvą galima suskaičiuoti ant pirštų..","Jei ne, kur siūlytumėte įrengti? Europos aikštėje."
7/24/15 16:54,Ne,Ne
7/24/15 16:54,Ne,Ne
7/24/15 16:54,Taip,Ne
7/24/15 16:54,Taip,Ne
7/24/15 16:53,Taip,Taip
7/24/15 16:52,Taip,Ne
7/24/15 16:52,Taip,Taip
7/24/15 16:52,Taip,Ne
7/24/15 16:51,Taip,Taip
7/24/15 16:51,Ne,Ne
7/24/15 16:50,Taip,"Jei ne, kur siūlytumėte įrengti? Niekur. Nereikia tokios vietos, nes tai gan momentiška, patraukliu tik mažam ratui, neįdomu užsieniečiams. Geriau skirti lėšas tikrai moderniai skulptūrai (ne paminklui!)."
7/24/15 16:50,Taip,"Jei ne, kur siūlytumėte įrengti? Neries krantinėje"
7/24/15 16:50,Ne,Ne
7/24/15 16:50,"Jei ne, kodėl? Jūsų pasiūlymai. Iš esmės pritariu, išskyrus žvaigždžių alėją.",Ne
7/24/15 16:49,Taip,Ne
7/24/15 16:49,Taip,Taip
7/24/15 16:49,Taip,"Jei ne, kur siūlytumėte įrengti? Mazesneje atokesneje vietoje. Tuomet ji - dar vienas traukos objektas zmonems kuriems idomu. Nereikia visko i viena sukusti, vokieciu gatveje ir taip yra ka pamatyti"
7/24/15 16:48,Taip,Ne
7/24/15 16:48,Taip,Ne
7/24/15 16:47,Taip,Ne
7/24/15 16:47,"Jei ne, kodėl? Jūsų pasiūlymai. Dabar labai graziai sutvarkyta",Ne
7/24/15 16:47,"Jei ne, kodėl? Jūsų pasiūlymai. Senosios ir centrinės dalies sprendimas geras. Manau, kad turėtų būti pakoreguotas eismo organizavimas naujojoje dalyje. Į pasiūlymuose pavaizduota dviračių taką nėra galimybės įvažiuoti dviračiu. Jis prasideda pėsčiųjų take taip pat ir baigiasi. Taip pat svarstant tiek dviračių tako tiek dvipusio eismo gatvės pagrįstumą reiktų nagrinėti viso senamiesčio eismo schemą. Įgyvendinus kilpinio važiavimo senamiestyje schemą, panaikinsiančią tranzitinį eismą, srautai sumažėtų iki tokio lygio, kad atskiro dviračių tako toje vietoje išvis nereiktų.","Jei ne, kur siūlytumėte įrengti? Ne senamiestyje."
7/24/15 16:46,Ne,Ne
7/24/15 16:46,Taip,Ne
7/24/15 16:45,Taip,Taip
7/24/15 16:45,Taip,Ne
7/24/15 16:45,Taip,Ne
7/24/15 16:43,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos prospekte"
7/24/15 16:41,Taip,"Jei ne, kur siūlytumėte įrengti? Gariūnuose arba šalia savivaldybės"
7/24/15 16:39,Taip,Ne
7/24/15 16:38,Taip,Ne
7/24/15 16:37,Taip,Ne
7/24/15 16:37,Taip,Ne
7/24/15 16:36,Taip,Ne
7/24/15 16:36,Taip,Taip
7/24/15 16:35,Taip,"Jei ne, kur siūlytumėte įrengti? Gatvelėje šalia Planetariumo, nuo VCUP iki Žaliojo tilto."
7/24/15 16:35,Taip,Ne
7/24/15 16:34,"Jei ne, kodėl? Jūsų pasiūlymai. Mechaniškai mažinant (naikinant) automobilių stovėjimo vietas Vokiečių g. tranzitas per senamiestį nesumažės, o bus perkeltas kitur, ir dar labiau apkraus  šią miesto dalį.","Jei ne, kur siūlytumėte įrengti? Meno ir kultūros veikėjai visuomet yra įamžinami, kai ateina laikas. Specialios vietos kurti nereikia."
7/24/15 16:33,Taip,Ne
7/24/15 16:33,Ne,Ne
7/24/15 16:31,Taip,"Jei ne, kur siūlytumėte įrengti? Europos parke"
7/24/15 16:31,Taip,Ne
7/24/15 16:30,Ne,Ne
7/24/15 16:30,Ne,Ne
7/24/15 16:30,Taip,Ne
7/24/15 16:30,Ne,Ne
7/24/15 16:30,Ne,Ne
7/24/15 16:29,Ne,"Jei ne, kur siūlytumėte įrengti? tikslingiausia butu irengti Gedimino prospekte arba Uzupy."
7/24/15 16:29,Taip,Ne
7/24/15 16:29,Taip,Taip
7/24/15 16:29,Ne,Ne
7/24/15 16:29,Ne,Ne
7/24/15 16:29,Taip,Ne
7/24/15 16:29,"Jei ne, kodėl? Jūsų pasiūlymai. Tai parengti pasiūlymai, tik tam, kad juos parengti, jokio svaraus teiginių pagrindimo, jokių įdomesnių sprendimų. Taip, atrodo geriau nei dabar yra, bet beveik bet koks pasiūlymas ten atrodys geriau nei yra dabar. Kam reikia nakinti tiek daug parkavimo? Vistiek ten yra tranzitas, mašinų ir žmonių, tai nupjovus 2 metrus žalios zonos niekas ten nepasikeis. 



Ir kodėl nėra kelių variantų? Vilniaus planas neturi pajėgumų, pinigų? Tai studentų paprašykit, už dyką Jums pasiūlymų padarys ir geriau parengta bus.","Jei ne, kur siūlytumėte įrengti? Gedimino prospekte"
7/24/15 16:29,Ne,Ne
7/24/15 16:28,Taip,Ne
7/24/15 16:28,Taip,Taip
7/24/15 16:26,Ne,Ne
7/24/15 16:26,Taip,Ne
7/24/15 16:25,Taip,"Jei ne, kur siūlytumėte įrengti?  Kodėl tik menas ir kultūra? Tada reikia ir mokslininkus, sportininkus, gydytojus, politikus ir tt.. Memorialimes iškabas verta palikt. Tiktų senamiestyje įrengti riboženkies žydų geto teritorijai išryškinti"
7/24/15 16:24,Taip,Ne
7/24/15 16:24,Taip,Ne
7/24/15 16:24,,
7/24/15 16:23,"Jei ne, kodėl? Jūsų pasiūlymai. Projektui truksta sasaju su aplinkiniu gatviu kontekstu","Jei ne, kur siūlytumėte įrengti? Europos a. arba prie Neries."
7/24/15 16:23,Taip,Ne
7/24/15 16:21,Taip,Taip
7/24/15 16:21,Taip,Taip
7/24/15 16:20,Taip,"Jei ne, kur siūlytumėte įrengti? tokia vieta neturėtų būti senamiestyje, geriau nukelti ją prie Baltijos kelio skulptūros, kuri yra tikrai verta dėmesio, bet turbūt per toli daugeliui turistų, tad įkūrus toje vietoje daugiau lankytinų objektų greičiausiai pavyktų pritraukti daugiau turistų. plius ten formuojasi verslo centras, tad verslininkai+turistai paskatintų toje vietoje paslaugų (maitinimo ir pan.) atsiradimą"
7/24/15 16:20,Taip,Ne
7/24/15 16:20,Taip,Ne
7/24/15 16:20,Taip,Ne
7/24/15 16:20,Ne,Ne
7/24/15 16:18,Taip,Ne
7/24/15 16:17,Taip,"Jei ne, kur siūlytumėte įrengti? Tarp Konstitucijos pr. 12 ir VCUP alėjoje nuo Žalio tilto iki Lietuvos viešbučio."
7/24/15 16:17,Taip,"Jei ne, kur siūlytumėte įrengti? Gedimino pr., Konstitucijos pr., Gedimino pilies papėdėje esančiame parke (kurį, beje reiktų šiek tiek patvarkyti, prikelti naujam gyvenimui ledainę, atnaujinti apšvietimą(kurio dabar beveik nėra), įrengti daugiau suoliukų)."
7/24/15 16:16,Ne,"Jei ne, kur siūlytumėte įrengti? Bet kur, tik ne centre."
7/24/15 16:14,Ne,Ne
7/24/15 16:11,Taip,"Jei ne, kur siūlytumėte įrengti? tam neblogai tinka kapinės - gražiai prižiūrimos/pertvarkytos Rasų kapinės bus puiki vieta pagerbti žymius žmones. Neturime mes dabar žvaigždžių, kurių ryškumu bent keliems dešimtmečiams į priekį neabejotume, visos jos blyškios, vienadienės..."
7/24/15 16:09,Taip,Ne
7/24/15 16:08,Taip,Ne
7/24/15 16:05,Taip,"Jei ne, kur siūlytumėte įrengti? Bernardinų ar kitame parke"
7/24/15 16:03,Ne,Ne
7/24/15 16:03,Taip,Ne
7/24/15 16:01,Taip,Taip
7/24/15 16:00,Taip,Taip
7/24/15 15:58,Ne,Ne
7/24/15 15:57,Taip,"Jei ne, kur siūlytumėte įrengti? Nemanau, kad viena seniausių, istorinių gatvių tinkama pop žvaigždžių alėjai. Tokią galima kurti Palangos pagrindinėje aikštėje."
7/24/15 15:57,Ne,Ne
7/24/15 15:55,Taip,"Jei ne, kur siūlytumėte įrengti? Vietinės, niekam nežinomos pop ""žvaigždutės"" tik gadintų Vokiečių gatvės vaizdą. Jos labai menkai prisideda prie tarptautinio Vilniaus ar Lietuvos garsinimo, tad nėra prasmės jų ir amžinti kur lankosi tiek daug svečių iš užsienio."
7/24/15 15:54,Taip,Taip
7/24/15 15:53,Taip,Ne
7/24/15 15:52,Ne,Ne
7/24/15 15:50,Taip,Taip
7/24/15 15:49,"Jei ne, kodėl? Jūsų pasiūlymai. Iš esmės sutinku, tačiau neramina dviračių tako susikirtimas su važiuojamaja kelio dalimi Vokiečių gatvės galuose. Jei Vokiečių gatve vyks dviračių tranzitas, kils problemų/ avarijų. jau dabar dviračiai laksto per perėjas nenulipdami.","Jei ne, kur siūlytumėte įrengti? Konstitucijos pr., Baltasis tiltas."
7/24/15 15:44,Taip,Ne
7/24/15 15:44,Taip,Ne
7/24/15 15:43,"Jei ne, kodėl? Jūsų pasiūlymai. apskritai pritariu, kad reikia tvarkyti, tačiau kodėl iškelta ""tarybinės architektūros"" nėra spendžiama? Pagal pateiktus vaizdus atrodo, kad medžiai bus susodinti taip, kad slėptų senuosius pastatus, ir visiškai atidengiami tarybiniai? :(","Jei ne, kur siūlytumėte įrengti? Asmeniškos atminimo vietos yra 1000 kartų parsmingesnės ir įdomesnės, nei kažkoks štampuotų žvaigždžių kolchozas. Pvz. - V. Kernagio suolas prie konservatorijos yra puikus kūrėjo įamžinimo būdas - su idėja, su asmeniška istorija ir su įdomiu sprendimu."
7/24/15 15:42,Ne,Ne
7/24/15 15:41,"Jei ne, kodėl? Jūsų pasiūlymai. iš pateiktos medžiagos iki galo neaišku, kas ir kaip ten bus","Jei ne, kur siūlytumėte įrengti? niekur, kol iki galo neaišku, kaip tai atrodys ir kas tie veikėjai"
7/24/15 15:41,Taip,Taip
7/24/15 15:40,Taip,Ne
7/24/15 15:40,Taip,Taip
7/24/15 15:39,Taip,Ne
7/24/15 15:39,Taip,Ne
7/24/15 15:39,Taip,Ne
7/24/15 15:38,Taip,Ne
7/24/15 15:38,Taip,Taip
7/24/15 15:38,Taip,Taip
7/24/15 15:37,Ne,Ne
7/24/15 15:37,Taip,Taip
7/24/15 15:37,Taip,Taip
7/24/15 15:34,Taip,Ne
7/24/15 15:33,Ne,Taip
7/24/15 15:33,Taip,Taip
7/24/15 15:33,Taip,Ne
7/24/15 15:32,Ne,Ne
7/24/15 15:30,Taip,Taip
7/24/15 15:30,"Jei ne, kodėl? Jūsų pasiūlymai. Vokiečių gatvė gerai sutvarkyta, o pinigus galima skirti Žvėrynui, kito mikrorajono vietai sutvarkyti.",Ne
7/24/15 15:29,Taip,Ne
7/24/15 15:29,Taip,Ne
7/24/15 15:29,Taip,Taip
7/24/15 15:27,Taip,Ne
7/24/15 15:26,Taip,Ne
7/24/15 15:23,Taip,"Jei ne, kur siūlytumėte įrengti? Alėja gali būti bet kur kitur, tik ne senamiestyje. Turbūt jau daug kartų išsakyta mintis. Puikiai tiktų Konstitucijos pr., jeigu jos iš tikrųjų reikia."
7/24/15 15:22,Taip,Taip
7/24/15 15:22,Taip,"Jei ne, kur siūlytumėte įrengti? Jeigu tai rankos įspaudai žvaigždėje - siūlau niekur nerengti. Būtų banalus Holivudo kopijavimas."
7/24/15 15:22,"Jei ne, kodėl? Jūsų pasiūlymai. ""Žvaigždių takai"" - būtų Senamiesčio apdergimas . Labai gražu paminėti čia buvusį getą.",Ne
7/24/15 15:19,Taip,Ne
7/24/15 15:19,Ne,Ne
7/24/15 15:17,"Jei ne, kodėl? Jūsų pasiūlymai. Nereikia jokių ""žvaigždžių"" alėjų. Kiti pasiūlymai geri.","Jei ne, kur siūlytumėte įrengti? O kam ji išvis reikalinga?"
7/24/15 15:17,Taip,Ne
7/24/15 15:16,Taip,Ne
7/24/15 15:16,Taip,"Jei ne, kur siūlytumėte įrengti? Vokiečių g. trauka ir taip nemaža. Galima išplėsti turistų geografiją ir įamžinimo vietą į rengti priešais Muzikos akademija, šalia Lukiškių aikštės"
7/24/15 15:12,"Jei ne, kodėl? Jūsų pasiūlymai. Manes netenkina toks rekonstrukcijos projektas. Vokiečių gatvės senieji pastatai privalo būti atstatyti. Neužtenka tik pažimėti senaji užstatyma.","Jei ne, kur siūlytumėte įrengti? Neries krantinė manau yra tinkamiausia, ir žmonės turės preteksta ten nueiti ir vietos daug, nepritruks niekada, ir gal pagaliau bus sutvarkytos krantinės."
7/24/15 15:12,Ne,Ne
7/24/15 15:11,Taip,Taip
7/24/15 15:11,Taip,Ne
7/24/15 15:10,Taip,Ne
7/24/15 15:10,Taip,Ne
7/24/15 15:09,Taip,"Jei ne, kur siūlytumėte įrengti? Pirma, pateikite kulturos ir meno veikeju sarasa ir mechanizma, kaip bus itraukiami nauji, kad netektu matyti Selo ar Cicino"
7/24/15 15:08,Taip,"Jei ne, kur siūlytumėte įrengti? konstitucijos prospektas, upes g-ve"
7/24/15 15:07,Taip,Ne
7/24/15 15:06,Ne,Ne
7/24/15 15:06,Taip,Ne
7/24/15 15:04,Taip,Ne
7/24/15 15:02,Ne,Ne
7/24/15 15:01,Taip,Ne
7/24/15 15:01,Ne,Ne
7/24/15 15:00,Ne,"Jei ne, kur siūlytumėte įrengti? Manau netikslinga įamžinti jų apskritai Vilniaus mieste."
7/24/15 15:00,Taip,Taip
7/24/15 14:59,"Jei ne, kodėl? Jūsų pasiūlymai. Tokioms svarbioms reprezentacinėms vietoms tvarkyti privalomai turi būti skelbiami pirmiausia idėjiniai konkursai ir tik tada išrinkus labiausiai miesto ir visuomenės lūkesčius atitinkančia koncepciją ruošiamas projektas.",Ne
7/24/15 14:57,"Jei ne, kodėl? Jūsų pasiūlymai. Nesupratau, kas tai per projektas","Jei ne, kur siūlytumėte įrengti? Taip, priklausomai nuo to, kokie garsių meno ir kultūros veikėjų atrinkimo kriterijai būtų."
7/24/15 14:56,Taip,Ne
7/24/15 14:56,Taip,"Jei ne, kur siūlytumėte įrengti? Kalnu parkas"
7/24/15 14:54,Taip,Ne
7/24/15 14:54,Taip,Taip
7/24/15 14:53,Taip,Ne
7/24/15 14:52,Taip,Ne
7/24/15 14:51,Taip,Taip
7/24/15 14:49,Taip,"Jei ne, kur siūlytumėte įrengti? V. Kudirkos aikštėje, krašte, šalia Gedimino prospekto važiuojamosios dalies"
7/24/15 14:47,Taip,"Jei ne, kur siūlytumėte įrengti? Manau, jog Vokiečių gatvė tam tikrai netinkama. Jos svarba Vilniuje ir visoje Vilniaus miesto istorijoje nenuginčyjama ir turi būti pabrėžta - tačiau ne Lietuvos menos/kultūros veikėjų pagerbimu. Vokiečių gatvė turi būti rekonstruota, jog ji pati ir būtų kaip pagrindinė ĮŽYMYBĖ ir traukos objektas. Siūlyčiau Kultūros/Meno veikėjų įamžinimą perkelti į Sereikiškių parką, prie apleitos ledainės - tai būtų puiki rekonstrukcija nuostabiai, tačiau laiko tėkmės paveiktai Vilniaus vietai."
7/24/15 14:47,Taip,Ne
7/24/15 14:46,Ne,"Jei ne, kur siūlytumėte įrengti? Nereik man mijų, atlantų, pikaso ir kitų nesamonių. Poto užsieniečiai klausinėja kas tai ir neįmanoma normaliai atsakyt, negėdinant Lietuvos..."
7/24/15 14:45,"Jei ne, kodėl? Jūsų pasiūlymai. Reiketu atstatyti senaja dali kuri yra sugriauta.","Jei ne, kur siūlytumėte įrengti? Tikrai ne vieta tam."
7/24/15 14:44,Taip,Ne
7/24/15 14:44,Ne,Ne
7/24/15 14:43,Ne,Ne
7/24/15 14:43,Taip,Ne
7/24/15 14:43,Taip,Ne
7/24/15 14:43,Taip,"Jei ne, kur siūlytumėte įrengti? Niekur. Lietuvoje nėra tokių kuriuos būtų verta įamžinti, o tie kurie to buvo verti jau įamžinti."
7/24/15 14:43,Taip,Ne
7/24/15 14:42,Taip,Ne
7/24/15 14:40,Taip,Taip
7/24/15 14:39,Taip,Taip
7/24/15 14:38,Taip,Ne
7/24/15 14:36,Ne,Ne
7/24/15 14:36,Taip,Ne
7/24/15 14:34,Taip,Ne
7/24/15 14:34,Taip,Ne
7/24/15 14:33,Taip,"Jei ne, kur siūlytumėte įrengti? Nepritariu. Mano manymų būtent Vokiečių g. šis projektas netinka, nes nematau nieko bendro tarp šiuos gatvės ir meno/kultūros vaikėjų nėra. Jų įamžinimui manau tiktų kokia kita gatvė."
7/24/15 14:32,Taip,"Jei ne, kur siūlytumėte įrengti? Siūlyčiau įrengti naujai statome kvartale vietoje buvusio ,,Žalgirio"" stadiono"
7/24/15 14:32,Taip,Ne
7/24/15 14:31,Ne,Ne
